Doc_ID,Speaker,Date,Sentence_Rank,Parsed_Text_clean,lang,lang_prob
1241,Mario Draghi,2013-06-25,16,confirm currency stable,en,9.061840057373049
1241,Mario Draghi,2013-06-25,40,counterpart act,en,9.061840057373049
1241,Mario Draghi,2013-06-25,95,reform inspiration country,en,9.061840057373049
1241,Mario Draghi,2013-06-25,109,implement,en,9.061840057373049
1247,Jörg Asmussen,2013-06-14,18,third role bank union,en,9.061840057373049
1247,Jörg Asmussen,2013-06-14,66,alway ecb,en,9.061840057373049
1247,Jörg Asmussen,2013-06-14,108,case strong,en,9.061840057373049
1249,Mario Draghi,2013-06-13,5,integral part live,en,9.061840057373049
1249,Mario Draghi,2013-06-13,27,line mandate,en,9.061840057373049
1249,Mario Draghi,2013-06-13,35,sure succe,en,9.061840057373049
1253,Mario Draghi,2013-06-03,60,opposite true,en,9.061840057373049
1253,Mario Draghi,2013-06-03,64,way persevere reform effort,en,9.061840057373049
1253,Mario Draghi,2013-06-03,88,data,en,9.061840057373049
1255,Mario Draghi,2013-05-23,23,response immediate forceful,en,9.061840057373049
1255,Mario Draghi,2013-05-23,70,real gdp contract first 2013,en,9.061840057373049
1255,Mario Draghi,2013-05-23,74,example,en,9.061840057373049
1256,Peter Praet,2013-05-22,19,tool,en,9.061840057373049
1256,Peter Praet,2013-05-22,37,reflection imprudent behaviour,en,9.061840057373049
1256,Peter Praet,2013-05-22,95,way strongly complicate policy,en,3.612136840820313
1256,Peter Praet,2013-05-22,199,establish commitment,en,1.080333232879639
1257,Benoît Cœuré,2013-05-17,73,not,en,9.061840057373049
1257,Benoît Cœuré,2013-05-17,78,example,en,9.061840057373049
1257,Benoît Cœuré,2013-05-17,104,second bas mediumterm orientation,en,4.797717094421387
1257,Benoît Cœuré,2013-05-17,158,ecb act mandate,en,9.061840057373049
1259,Jörg Asmussen,2013-05-08,12,bank system represent 700 gdp,en,9.061840057373049
1259,Jörg Asmussen,2013-05-08,39,forc ecb act,en,9.061840057373049
1259,Jörg Asmussen,2013-05-08,47,noth noth,en,9.061840057373049
1260,Benoît Cœuré,2013-05-03,69,back short,en,9.061840057373049
1260,Benoît Cœuré,2013-05-03,88,course oversimplify,en,9.061840057373049
1260,Benoît Cœuré,2013-05-03,99,learn area,en,2.8628382682800293
1262,Jörg Asmussen,2013-04-29,48,,en,9.061840057373049
1262,Jörg Asmussen,2013-04-29,78,better way part bank union,en,3.274052143096924
1262,Jörg Asmussen,2013-04-29,83,bank union ssm,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,6,fix complex,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,15,ecb,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,32,first respect mandate price stability,en,0.9760494232177734
1264,Jörg Asmussen,2013-04-25,54,react government ask,en,0.9720067977905272
1264,Jörg Asmussen,2013-04-25,60,greece figure 6 10,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,84,politic adjustment message attention,en,3.047835350036621
1264,Jörg Asmussen,2013-04-25,86,consequence,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,112,feed,en,9.061840057373049
1264,Jörg Asmussen,2013-04-25,138,people,en,9.061840057373049
1266,Jörg Asmussen,2013-04-20,12,cynic,en,9.061840057373049
1266,Jörg Asmussen,2013-04-20,59,conclude clear message,en,9.061840057373049
1266,Jörg Asmussen,2013-04-20,68,adjustment,en,9.061840057373049
1272,Jörg Asmussen,2013-03-20,23,alway alternative,en,2.78085994720459
1272,Jörg Asmussen,2013-03-20,25,begin alternative,en,9.061840057373049
1272,Jörg Asmussen,2013-03-20,36,change course consequence,en,9.061840057373049
1272,Jörg Asmussen,2013-03-20,99,time message attention,en,9.061840057373049
1274,Mario Draghi,2013-03-19,21,process change,en,2.452521800994873
1274,Mario Draghi,2013-03-19,33,specific example,en,3.047835350036621
1274,Mario Draghi,2013-03-19,46,contribution matter action relevant,en,1.8096156120300293
1277,Vítor Constâncio,2013-03-11,35,3 bank union,en,9.061840057373049
1277,Vítor Constâncio,2013-03-11,55,bank union build effective,en,2.9972290992736816
1277,Vítor Constâncio,2013-03-11,73,key feature,en,1.8501863479614256
1279,Yves Mersch,2013-02-27,2,not happen,en,2.788873672485352
1279,Yves Mersch,2013-02-27,3,stumbl block clear preparatory phase,en,3.4977898597717285
1279,Yves Mersch,2013-02-27,99,crucial srm place once ssm operational,en,2.7703819274902344
1279,Yves Mersch,2013-02-27,116,mandate,en,9.061840057373049
1280,Mario Draghi,2013-02-27,80,ecb stay focus fight inflation,en,1.8501863479614256
1280,Mario Draghi,2013-02-27,107,not act bank,en,2.788873672485352
1280,Mario Draghi,2013-02-27,110,act preserve price stability,en,0.9760494232177734
1280,Mario Draghi,2013-02-27,177,country difficulty,en,3.4977898597717285
1280,Mario Draghi,2013-02-27,186,mutual possible,en,9.061840057373049
1280,Mario Draghi,2013-02-27,199,way achiev,en,2.78085994720459
1280,Mario Draghi,2013-02-27,201,integrate nation market,en,1.8096156120300293
1282,Benoît Cœuré,2013-02-22,5,people live not visibly,en,2.788873672485352
1282,Benoît Cœuré,2013-02-22,11,policy,en,9.061840057373049
1282,Benoît Cœuré,2013-02-22,32,figure,en,9.061840057373049
1282,Benoît Cœuré,2013-02-22,110,8 output,en,9.061840057373049
1282,Benoît Cœuré,2013-02-22,115,,en,9.061840057373049
1301,Benoît Cœuré,2012-12-01,55,first restore condition smart,en,2.426934242248535
1301,Benoît Cœuré,2012-12-01,98,occasion,en,9.061840057373049
1301,Benoît Cœuré,2012-12-01,116,viable solution,en,9.061840057373049
1301,Benoît Cœuré,2012-12-01,145,average 206 1999 2012,en,9.061840057373049
1303,Mario Draghi,2012-11-30,11,urgent matter,en,9.061840057373049
1303,Mario Draghi,2012-11-30,64,current account 8 percentage gdp,en,1.010085105895996
1303,Mario Draghi,2012-11-30,94,create job,en,1.1812167167663574
1303,Mario Draghi,2012-11-30,96,study indicate gain 2030,en,1.6930274963378906
1307,Benoît Cœuré,2012-11-19,29,appeal two shortcoming,en,9.061840057373049
1307,Benoît Cœuré,2012-11-19,43,case single bank system,en,9.061840057373049
1307,Benoît Cœuré,2012-11-19,45,mean view follow,en,9.061840057373049
1307,Benoît Cœuré,2012-11-19,67,hard arrangement concern consistent article 1276 tfeu,en,9.061840057373049
1308,Mario Draghi,2012-11-15,31,economic growth fal,en,3.047835350036621
1308,Mario Draghi,2012-11-15,39,act,en,9.061840057373049
1308,Mario Draghi,2012-11-15,91,see solution incomplete,en,2.536614418029785
1308,Mario Draghi,2012-11-15,98,share conviction,en,3.021581649780273
1308,Mario Draghi,2012-11-15,127,ad backward,en,9.061840057373049
1310,Mario Draghi,2012-11-07,47,difficult road long way,en,3.274052143096924
1310,Mario Draghi,2012-11-07,101,ensure country reform ecb active,en,3.4977898597717285
1310,Mario Draghi,2012-11-07,112,intervention not change outlook,en,2.788873672485352
1312,Mario Draghi,2012-10-24,8,listen,en,9.061840057373049
1312,Mario Draghi,2012-10-24,14,next gradual recovery,en,0.9720067977905272
1312,Mario Draghi,2012-10-24,66,lot comment commitment,en,1.080333232879639
1312,Mario Draghi,2012-10-24,102,conclude,en,9.061840057373049
1312,Mario Draghi,2012-10-24,108,government reform economy,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,14,add element full concept,en,3.722856521606445
1313,Vítor Constâncio,2012-10-22,55,requir concept succe,en,2.247978687286377
1313,Vítor Constâncio,2012-10-22,100,element function refer,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,105,not concept,en,2.788873672485352
1313,Vítor Constâncio,2012-10-22,139,decid government,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,167,sense,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,206,particular regularly,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,218,see,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,230,aspect lot,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,233,,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,253,clear proposal,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,275,first possible asymmetry,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,295,see happen,en,2.536614418029785
1313,Vítor Constâncio,2012-10-22,310,view,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,333,smooth process,en,9.061840057373049
1313,Vítor Constâncio,2012-10-22,369,difference,en,9.061840057373049
1317,Mario Draghi,2012-10-09,5,ecb action build bridge,en,2.9972290992736816
1317,Mario Draghi,2012-10-09,19,decline 2 course 2013,en,9.061840057373049
1317,Mario Draghi,2012-10-09,71,both both,en,9.061840057373049
1319,Benoît Cœuré,2012-10-01,43,act prudence,en,9.061840057373049
1319,Benoît Cœuré,2012-10-01,70,permanent nature,en,9.061840057373049
1319,Benoît Cœuré,2012-10-01,86,list five,en,9.061840057373049
1321,Mario Draghi,2012-09-25,28,country largest adjustment,en,3.4977898597717285
1321,Mario Draghi,2012-09-25,43,governance reform,en,2.7703819274902344
1321,Mario Draghi,2012-09-25,60,decid favour,en,2.5332202911376958
1321,Mario Draghi,2012-09-25,96,clear alway mediumterm orientation,en,9.061840057373049
1321,Mario Draghi,2012-09-25,114,ecb action build bridge future,en,2.9972290992736816
1321,Mario Draghi,2012-09-25,149,situation fac,en,9.061840057373049
1321,Mario Draghi,2012-09-25,157,ecb act,en,9.061840057373049
1322,Benoît Cœuré,2012-09-23,2,wish success,en,9.061840057373049
1322,Benoît Cœuré,2012-09-23,84,not prove case,en,2.788873672485352
1322,Benoît Cœuré,2012-09-23,98,2008 lower policy rate 425 075 now,en,1.2960600852966309
1322,Benoît Cœuré,2012-09-23,156,example,en,9.061840057373049
1324,Benoît Cœuré,2012-09-20,5,elaborate two,en,9.061840057373049
1324,Benoît Cœuré,2012-09-20,114,conflict instance compatible,en,2.7703819274902344
1324,Benoît Cœuré,2012-09-20,160,answer no,en,9.061840057373049
1325,Vítor Constâncio,2012-09-07,32,follow argument concept,en,2.6740822792053223
1325,Vítor Constâncio,2012-09-07,112,empirical line argumentation,en,2.387363910675049
1325,Vítor Constâncio,2012-09-07,248,attention,en,9.061840057373049
1326,Mario Draghi,2012-09-06,17,reason complex,en,3.044527053833008
1326,Mario Draghi,2012-09-06,25,done,en,9.061840057373049
1326,Mario Draghi,2012-09-06,68,,en,9.061840057373049
1326,Mario Draghi,2012-09-06,85,import idea start,en,9.061840057373049
1326,Mario Draghi,2012-09-06,93,discussion begin,en,1.2179069519042969
1326,Mario Draghi,2012-09-06,105,meantime grateful,en,9.061840057373049
1330,Mario Draghi,2012-07-26,20,,en,9.061840057373049
1330,Mario Draghi,2012-07-26,33,second message progress,en,4.797717094421387
1330,Mario Draghi,2012-07-26,34,third sense political,en,9.061840057373049
1330,Mario Draghi,2012-07-26,38,message,en,9.061840057373049
1330,Mario Draghi,2012-07-26,43,investor retreate national boundary,en,2.752083301544189
1330,Mario Draghi,2012-07-26,53,situation overcome course,en,2.69980525970459
1330,Mario Draghi,2012-07-26,57,short fund,en,9.061840057373049
1330,Mario Draghi,2012-07-26,59,care,en,0.9095144271850586
1330,Mario Draghi,2012-07-26,61,little,en,2.0162367820739746
1330,Mario Draghi,2012-07-26,65,remit,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,11,not,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,17,imply ecb,en,3.612136840820313
1333,Jörg Asmussen,2012-07-17,47,,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,55,country different,en,3.4977898597717285
1333,Jörg Asmussen,2012-07-17,64,second 2,en,4.797717094421387
1333,Jörg Asmussen,2012-07-17,82,third 3,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,83,imply ecb,en,3.612136840820313
1333,Jörg Asmussen,2012-07-17,96,right,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,97,mean time,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,103,step significant,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,104,debate,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,106,,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,120,overcome,en,9.061840057373049
1333,Jörg Asmussen,2012-07-17,126,attention,en,9.061840057373049
1334,Mario Draghi,2012-07-09,30,four reason comparison constituency limit,en,3.044527053833008
1334,Mario Draghi,2012-07-09,35,mandate track record speak,en,9.061840057373049
1334,Mario Draghi,2012-07-09,58,process start,en,2.452521800994873
1334,Mario Draghi,2012-07-09,80,full implementation,en,3.722856521606445
1334,Mario Draghi,2012-07-09,90,forward roadmap start,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,41,trader,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,77,second 2,en,4.797717094421387
1335,Jörg Asmussen,2012-07-06,99,,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,104,firewall,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,117,,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,151,communicate ask,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,155,motivate prevent catastrophe,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,189,,en,9.061840057373049
1335,Jörg Asmussen,2012-07-06,196,limit,en,9.061840057373049
1336,Jörg Asmussen,2012-07-02,5,complicate part,en,9.061840057373049
1336,Jörg Asmussen,2012-07-02,17,observer,en,9.061840057373049
1336,Jörg Asmussen,2012-07-02,109,clear confidence smooth path,en,2.7703819274902344
1336,Jörg Asmussen,2012-07-02,112,now,en,9.061840057373049
1346,Benoît Cœuré,2012-06-01,9,restore confidence,en,2.426934242248535
1346,Benoît Cœuré,2012-06-01,25,noth ecb bank solvency,en,9.061840057373049
1346,Benoît Cœuré,2012-06-01,38,idea floate not repeat,en,2.788873672485352
1346,Benoît Cœuré,2012-06-01,46,conclude positive,en,9.061840057373049
1349,Jörg Asmussen,2012-05-24,74,interaction real economy,en,9.061840057373049
1349,Jörg Asmussen,2012-05-24,88,done,en,9.061840057373049
1349,Jörg Asmussen,2012-05-24,115,feedback loop stop,en,9.061840057373049
1350,Jörg Asmussen,2012-05-21,24,agenda,en,9.061840057373049
1350,Jörg Asmussen,2012-05-21,67,large sum,en,9.061840057373049
1350,Jörg Asmussen,2012-05-21,117,70 eus gdp service 20 service crossborder basi,en,0.9250211715698242
1350,Jörg Asmussen,2012-05-21,147,idea,en,9.061840057373049
1350,Jörg Asmussen,2012-05-21,174,chang,en,9.061840057373049
1361,Jörg Asmussen,2012-04-20,17,data,en,9.061840057373049
1361,Jörg Asmussen,2012-04-20,35,central control regional spend,en,2.752083301544189
1361,Jörg Asmussen,2012-04-20,75,example spain,en,9.061840057373049
1361,Jörg Asmussen,2012-04-20,82,party now,en,3.1631383895874023
1365,Vítor Constâncio,2012-04-17,0,fit statistic macroprudential oversight,en,3.047835350036621
1365,Vítor Constâncio,2012-04-17,29,achiev,en,9.061840057373049
1365,Vítor Constâncio,2012-04-17,32,securitisation vehicle,en,2.762415885925293
1368,Jörg Asmussen,2012-04-12,15,path not smooth,en,2.788873672485352
1368,Jörg Asmussen,2012-04-12,19,ireland,en,9.061840057373049
1368,Jörg Asmussen,2012-04-12,20,confident success story,en,2.452521800994873
1368,Jörg Asmussen,2012-04-12,51,prov,en,9.061840057373049
1368,Jörg Asmussen,2012-04-12,140,comment area,en,2.8628382682800293
1371,Jörg Asmussen,2012-03-27,16,long way,en,3.274052143096924
1371,Jörg Asmussen,2012-03-27,24,political courage,en,2.387363910675049
1371,Jörg Asmussen,2012-03-27,47,achiev,en,9.061840057373049
1371,Jörg Asmussen,2012-03-27,65,conclude message hope,en,9.061840057373049
1372,Mario Draghi,2012-03-26,100,prevention better cure spirit compact,en,1.2179069519042969
1372,Mario Draghi,2012-03-26,122,play part,en,9.061840057373049
1372,Mario Draghi,2012-03-26,124,time action,en,0.9003105163574219
1377,Peter Praet,2012-02-27,17,ecb secur price stability,en,0.9760494232177734
1377,Peter Praet,2012-02-27,28,ecb line mandate,en,9.061840057373049
1377,Peter Praet,2012-02-27,53,not problem,en,2.788873672485352
1377,Peter Praet,2012-02-27,114,long,en,9.061840057373049
1377,Peter Praet,2012-02-27,133,society,en,9.061840057373049
1377,Peter Praet,2012-02-27,138,wakeup call,en,9.061840057373049
1379,Benoît Cœuré,2012-02-19,4,find noth new im,en,4.797717094421387
1379,Benoît Cœuré,2012-02-19,52,technical leeway,en,2.387363910675049
1379,Benoît Cœuré,2012-02-19,137,10 number 5 2004,en,9.061840057373049
1380,Mario Draghi,2011-12-19,55,ecb welcome outcome,en,9.061840057373049
1380,Mario Draghi,2011-12-19,72,input investor,en,9.061840057373049
1380,Mario Draghi,2011-12-19,75,word ecb rating,en,9.061840057373049
1381,Lorenzo Bini Smaghi,2011-12-16,5,organise follow,en,1.073343276977539
1381,Lorenzo Bini Smaghi,2011-12-16,34,step further,en,3.431535243988037
1381,Lorenzo Bini Smaghi,2011-12-16,114,clear prevention alway better cure,en,9.061840057373049
1382,Mario Draghi,2011-12-15,47,first bank option terminate operation,en,2.701602935791016
1382,Mario Draghi,2011-12-15,67,prevent happen,en,9.061840057373049
1382,Mario Draghi,2011-12-15,80,prevention better cure,en,1.2179069519042969
1384,Vítor Constâncio,2011-12-08,53,time inflation return 2 course 2012,en,9.061840057373049
1384,Vítor Constâncio,2011-12-08,95,correspond rate growth close 110,en,4.797717094421387
1384,Vítor Constâncio,2011-12-08,173,available tool,en,9.061840057373049
1384,Vítor Constâncio,2011-12-08,195,5see article 1275 tfeu,en,2.536614418029785
1384,Vítor Constâncio,2011-12-08,208,13ecb 2010 annual,en,4.74055814743042
1388,José Manuel González-Páramo,2011-11-24,3,question confront,en,3.033313751220703
1388,José Manuel González-Páramo,2011-11-24,14,three main proposition,en,2.536614418029785
1388,José Manuel González-Páramo,2011-11-24,48,ecb,en,9.061840057373049
1388,José Manuel González-Páramo,2011-11-24,207,see mark distinction,en,2.536614418029785
1389,Peter Praet,2011-11-24,5,identify,en,9.061840057373049
1389,Peter Praet,2011-11-24,98,example capital requirement regulation art,en,9.061840057373049
1389,Peter Praet,2011-11-24,113,debate ongo,en,9.061840057373049
1389,Peter Praet,2011-11-24,118,cost clear identification not,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,24,now,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,95,policy adapt,en,2.78085994720459
1398,Jean-Claude Trichet,2011-10-24,114,prudent,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,128,emphasise,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,140,incomplete,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,181,time implement vision start,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,199,invent concept,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,205,master,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,218,condition create mutual responsibility,en,9.061840057373049
1398,Jean-Claude Trichet,2011-10-24,224,question confront obstacle,en,3.033313751220703
1398,Jean-Claude Trichet,2011-10-24,225,not back,en,2.788873672485352
1402,Lorenzo Bini Smaghi,2011-10-17,28,happen,en,9.061840057373049
1402,Lorenzo Bini Smaghi,2011-10-17,116,two reason,en,3.044527053833008
1402,Lorenzo Bini Smaghi,2011-10-17,121,done,en,9.061840057373049
1402,Lorenzo Bini Smaghi,2011-10-17,182,solution study,en,9.061840057373049
1402,Lorenzo Bini Smaghi,2011-10-17,187,fourth issue case greece,en,3.656414031982422
1402,Lorenzo Bini Smaghi,2011-10-17,201,way,en,9.061840057373049
1409,Jean-Claude Trichet,2011-10-04,21,,en,9.061840057373049
1409,Jean-Claude Trichet,2011-10-04,67,inflation stay 2,en,9.061840057373049
1409,Jean-Claude Trichet,2011-10-04,77,,en,9.061840057373049
1409,Jean-Claude Trichet,2011-10-04,87,confident,en,9.061840057373049
1415,Jean-Claude Trichet,2011-09-15,32,confident satisfactorily conclud,en,3.612136840820313
1415,Jean-Claude Trichet,2011-09-15,50,forward progress g20,en,2.452521800994873
1415,Jean-Claude Trichet,2011-09-15,53,time implement,en,9.061840057373049
1415,Jean-Claude Trichet,2011-09-15,56,see similar message sifi,en,2.536614418029785
1415,Jean-Claude Trichet,2011-09-15,69,forward g20 finance minister,en,2.7703819274902344
1415,Jean-Claude Trichet,2011-09-15,88,attention,en,9.061840057373049
1416,Lorenzo Bini Smaghi,2011-09-15,100,efsf attempt create institution characteristic,en,2.274934768676758
1416,Lorenzo Bini Smaghi,2011-09-15,128,brief reference two,en,2.7703819274902344
1416,Lorenzo Bini Smaghi,2011-09-15,167,last intervention subject public discussion,en,3.047835350036621
1416,Lorenzo Bini Smaghi,2011-09-15,171,procedure safeguard mechanism,en,9.061840057373049
1422,Lorenzo Bini Smaghi,2011-07-08,57,,en,9.061840057373049
1422,Lorenzo Bini Smaghi,2011-07-08,60,however not case practice,en,2.788873672485352
1422,Lorenzo Bini Smaghi,2011-07-08,109,clear shortcom,en,9.061840057373049
1422,Lorenzo Bini Smaghi,2011-07-08,114,end,en,9.061840057373049
1422,Lorenzo Bini Smaghi,2011-07-08,145,apply country,en,3.612136840820313
1431,Jean-Claude Trichet,2011-06-16,9,finding comparison interest,en,9.061840057373049
1431,Jean-Claude Trichet,2011-06-16,15,natural,en,9.061840057373049
1431,Jean-Claude Trichet,2011-06-16,30,result similar inflation,en,9.061840057373049
1431,Jean-Claude Trichet,2011-06-16,85,enforcement tool effective,en,2.284790515899658
1431,Jean-Claude Trichet,2011-06-16,95,not similar size,en,2.788873672485352
1436,Jürgen Stark,2011-06-10,2,theme return normality,en,9.061840057373049
1436,Jürgen Stark,2011-06-10,3,new normal,en,9.061840057373049
1436,Jürgen Stark,2011-06-10,26,decision first policy 2009,en,9.061840057373049
1436,Jürgen Stark,2011-06-10,33,accommodate upward price pressure,en,9.061840057373049
1437,José Manuel González-Páramo,2011-06-10,42,start fragile liability,en,0.9760494232177734
1437,José Manuel González-Páramo,2011-06-10,52,order real economy recover weak bank recapitalis,en,0.9008541107177734
1437,José Manuel González-Páramo,2011-06-10,53,recent regulatory change capital spain crucial,en,3.4977898597717285
1442,Lorenzo Bini Smaghi,2011-06-06,19,event recent confirm view,en,9.061840057373049
1442,Lorenzo Bini Smaghi,2011-06-06,31,first asses solvency country different company,en,3.4977898597717285
1442,Lorenzo Bini Smaghi,2011-06-06,65,implication analysi,en,4.74055814743042
1442,Lorenzo Bini Smaghi,2011-06-06,74,problem,en,9.061840057373049
1442,Lorenzo Bini Smaghi,2011-06-06,101,idea bad practice,en,9.061840057373049
1442,Lorenzo Bini Smaghi,2011-06-06,127,8see ft 24 2011,en,2.536614418029785
1444,Jean-Claude Trichet,2011-06-02,29,unify diverse time,en,9.061840057373049
1444,Jean-Claude Trichet,2011-06-02,44,emu price stability,en,0.9760494232177734
1444,Jean-Claude Trichet,2011-06-02,57,determin action reflect responsibility,en,0.9188117980957032
1444,Jean-Claude Trichet,2011-06-02,90,aware observer concern,en,3.021581649780273
1449,Lorenzo Bini Smaghi,2011-05-23,82,policy response conditional,en,9.061840057373049
1449,Lorenzo Bini Smaghi,2011-05-23,154,finish international coordination,en,2.752083301544189
1449,Lorenzo Bini Smaghi,2011-05-23,163,agenda,en,9.061840057373049
1449,Lorenzo Bini Smaghi,2011-05-23,193,2adrian shin 2009,en,9.061840057373049
1449,Lorenzo Bini Smaghi,2011-05-23,204,12a kay 2010,en,9.061840057373049
1450,Gertrude Tumpel-Gugerell,2011-05-19,26,better,en,9.061840057373049
1450,Gertrude Tumpel-Gugerell,2011-05-19,27,lot progress regard,en,2.452521800994873
1450,Gertrude Tumpel-Gugerell,2011-05-19,29,similar institution setup atlantic,en,2.267709255218506
1450,Gertrude Tumpel-Gugerell,2011-05-19,49,modest well,en,2.575860977172852
1450,Gertrude Tumpel-Gugerell,2011-05-19,53,link better research,en,9.061840057373049
1451,José Manuel González-Páramo,2011-05-18,0,securitisation future,en,9.061840057373049
1451,José Manuel González-Páramo,2011-05-18,10,comment briefly program,en,3.612136840820313
1451,José Manuel González-Páramo,2011-05-18,62,lesson,en,9.061840057373049
1451,José Manuel González-Páramo,2011-05-18,74,design regulation supervision,en,9.061840057373049
1460,Gertrude Tumpel-Gugerell,2011-05-10,42,back later,en,9.061840057373049
1460,Gertrude Tumpel-Gugerell,2011-05-10,83,economy global,en,9.061840057373049
1460,Gertrude Tumpel-Gugerell,2011-05-10,88,effort,en,9.061840057373049
1466,Vítor Constâncio,2011-04-15,83,potential reason,en,3.044527053833008
1466,Vítor Constâncio,2011-04-15,110,2011 kashyap al,en,9.061840057373049
1466,Vítor Constâncio,2011-04-15,119,initiative fsb bcb,en,9.061840057373049
1466,Vítor Constâncio,2011-04-15,244,not progres,en,2.788873672485352
1479,Jean-Claude Trichet,2011-03-18,49,coordination require,en,9.061840057373049
1479,Jean-Claude Trichet,2011-03-18,71,see specific,en,2.536614418029785
1479,Jean-Claude Trichet,2011-03-18,81,not happen,en,2.788873672485352
1479,Jean-Claude Trichet,2011-03-18,98,main area recommendation,en,2.8628382682800293
1479,Jean-Claude Trichet,2011-03-18,102,clear borrow framework,en,2.6740822792053223
1479,Jean-Claude Trichet,2011-03-18,130,indicate progress,en,9.061840057373049
1482,Lorenzo Bini Smaghi,2011-03-11,23,no,en,9.061840057373049
1482,Lorenzo Bini Smaghi,2011-03-11,36,alternative,en,9.061840057373049
1482,Lorenzo Bini Smaghi,2011-03-11,217,surely,en,9.061840057373049
1482,Lorenzo Bini Smaghi,2011-03-11,259,direction,en,9.061840057373049
1482,Lorenzo Bini Smaghi,2011-03-11,268,hop wisdom,en,9.061840057373049
1488,Lorenzo Bini Smaghi,2011-02-14,6,not,en,9.061840057373049
1488,Lorenzo Bini Smaghi,2011-02-14,69,ecb position clear,en,9.061840057373049
1488,Lorenzo Bini Smaghi,2011-02-14,73,serve model,en,9.061840057373049
1488,Lorenzo Bini Smaghi,2011-02-14,80,start stability,en,0.9760494232177734
1488,Lorenzo Bini Smaghi,2011-02-14,150,well,en,9.061840057373049
1488,Lorenzo Bini Smaghi,2011-02-14,168,public finance,en,3.047835350036621
1488,Lorenzo Bini Smaghi,2011-02-14,179,two factor tackl,en,2.456697940826416
1488,Lorenzo Bini Smaghi,2011-02-14,189,17 country moment,en,3.4977898597717285
1489,Jean-Claude Trichet,2011-02-11,30,needle compass price stability,en,0.9760494232177734
1489,Jean-Claude Trichet,2011-02-11,61,needle compass,en,9.061840057373049
1489,Jean-Claude Trichet,2011-02-11,64,fact,en,9.061840057373049
1489,Jean-Claude Trichet,2011-02-11,70,1980 28,en,9.061840057373049
1489,Jean-Claude Trichet,2011-02-11,71,1970 49,en,9.061840057373049
1489,Jean-Claude Trichet,2011-02-11,94,change,en,9.061840057373049
1494,Lorenzo Bini Smaghi,2011-01-27,59,first increas temporary,en,3.044527053833008
1494,Lorenzo Bini Smaghi,2011-01-27,92,result,en,9.061840057373049
1494,Lorenzo Bini Smaghi,2011-01-27,94,accomplish moderation cost price producer,en,9.061840057373049
1497,Lorenzo Bini Smaghi,2011-01-19,3,list upfront turn order,en,3.033313751220703
1497,Lorenzo Bini Smaghi,2011-01-19,78,price,en,9.061840057373049
1497,Lorenzo Bini Smaghi,2011-01-19,91,mislead signal persistent change relative price,en,2.752083301544189
1497,Lorenzo Bini Smaghi,2011-01-19,182,alway sense coordinate objective instrument,en,9.061840057373049
1498,Lorenzo Bini Smaghi,2011-01-10,8,word economy global policy local,en,9.061840057373049
1498,Lorenzo Bini Smaghi,2011-01-10,9,two way contradiction,en,3.274052143096924
1498,Lorenzo Bini Smaghi,2011-01-10,26,unlikely change rapidly,en,3.612136840820313
1502,Vítor Constâncio,2010-12-07,45,historic shift concern role interplay market,en,3.047835350036621
