Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
1044,0.07385214169820149,0.8839101195335388,0.0422377431144317,0.03161439858376979
1046,0.0492750876583159,0.9098271727561951,0.04089775402098894,0.008377333637326956
1047,0.11142499260604381,0.8147991061210632,0.07377587892115116,0.037649113684892654
1060,0.1525528436260564,0.7538442441395351,0.09360290584819657,0.058949937777859826
1062,0.040140887101491295,0.8310263554255167,0.1288327251871427,-0.0886918380856514
1064,0.042851283525427185,0.9202355742454529,0.036913170789678894,0.005938112735748291
1066,0.17346576135605574,0.7908266559243202,0.035707551054656506,0.13775821030139923
1069,0.09526121988892555,0.854877769947052,0.04986099029580752,0.045400229593118034
1071,0.04401880782097578,0.9142806529998779,0.04170056153088808,0.0023182462900877
1072,0.08194025978446007,0.8664236903190613,0.05163607038557529,0.030304189398884775
1076,0.043155706177155174,0.9280668497085571,0.028777452185750008,0.014378253991405167
1078,0.08906102236793485,0.840781642947086,0.07015734109594378,0.018903681271991074
1080,0.1928796162828803,0.7653948441147804,0.04172554844990373,0.15115406783297658
1085,0.05296245527764162,0.6602352261543274,0.2868023527165254,-0.23383989743888375
1090,0.06929213274270296,0.8594694882631302,0.07123837945982814,-0.0019462467171251774
1091,0.11843905318528414,0.7301731705665588,0.1513877660036087,-0.032948712818324566
1092,0.02775547467172146,0.9292181730270386,0.043026372169454895,-0.015270897497733436
1094,0.2591146466632684,0.7182998061180115,0.0225855332488815,0.2365291134143869
1095,0.0473406029244264,0.904123067855835,0.04853635529677073,-0.0011957523723443303
1096,0.07889782637357712,0.8694719274838766,0.051630228757858276,0.02726759761571884
1100,0.050410263861219086,0.5505158429344496,0.39907386153936386,-0.34866359767814475
1101,0.04560359753668308,0.9194515645503998,0.03494483372196555,0.010658763814717531
1104,0.16224012151360512,0.8111854642629623,0.02657440141774714,0.13566572009585798
1111,0.1560375796010097,0.4793371831377347,0.3646252037336429,-0.20858762413263318
1112,0.05153688043355942,0.6883678771555424,0.2600952312350273,-0.2085583508014679
1115,0.054395494610071184,0.9103727102279663,0.03523181714117527,0.019163677468895912
1120,0.08546974044293165,0.8720746785402298,0.04245556378737092,0.04301417665556073
1122,0.050702611729502675,0.901211953163147,0.04808542914688587,0.0026171825826168046
1126,0.09819462057203054,0.8431127220392227,0.05869264900684357,0.03950197156518698
1128,0.05786397432287534,0.8775358200073242,0.06460022429625194,-0.006736249973376594
1129,0.04033055901527405,0.8612457315127054,0.09842369705438614,-0.05809313803911209
1130,0.07502991240471601,0.8869750648736954,0.03799504041671753,0.037034871987998486
1135,0.20142318308353424,0.685303084552288,0.11327369697391987,0.08814948610961437
1138,0.042963782946268715,0.9227490425109863,0.03428718137244383,0.008676601573824883
1141,0.059208830120041966,0.8929558917880058,0.04783529392443597,0.011373536195605993
1143,0.060164778493344784,0.9080449044704437,0.031790328212082386,0.028374450281262398
1145,0.17288804550965628,0.7159812251726786,0.11113070572415988,0.0617573397854964
1146,0.1824808781966567,0.7867513746023178,0.030767733929678798,0.1517131442669779
1149,0.11053284769877791,0.8518106043338776,0.03765652235597372,0.0728763253428042
1150,0.050191815476864576,0.9096774905920029,0.04013068787753582,0.010061127599328756
1152,0.04608326964080334,0.8287442624568939,0.12517243763431907,-0.07908916799351573
1154,0.09636970112721126,0.8580422004063925,0.045588091015815735,0.05078161011139552
1155,0.06363397650420666,0.8983370264371237,0.038029006061454616,0.02560497044275204
1166,0.11891042813658714,0.8568612535794576,0.02422832604497671,0.09468210209161043
1167,0.06888674323757489,0.8889716962973276,0.04214156287101408,0.02674518036656081
1168,0.05660581076517701,0.9128730446100235,0.030521133681759238,0.026084677083417773
1170,0.0660657525062561,0.8934809327125549,0.04045332223176956,0.025612430274486536
1172,0.07338441908359528,0.8505239089330038,0.07609163348873456,-0.0027072144051392827
1176,0.0404304297020038,0.9064730604489645,0.05309650550285975,-0.01266607580085595
1187,0.06316366698592901,0.8666227757930756,0.07021354744210839,-0.00704988045617938
1188,0.1405300615976254,0.7511164347330729,0.10835348318020503,0.03217657841742037
1191,0.04769202275201678,0.9029853045940399,0.04932265309616923,-0.0016306303441524506
1193,0.0777160053451856,0.8738007545471191,0.04848325997591019,0.029232745369275406
1194,0.059815689300497375,0.8949795166651408,0.04520478223760923,0.014610907062888145
1196,0.05823771469295025,0.9033622571400234,0.03840001938598497,0.019837695306965282
1197,0.04425051137804985,0.925577974319458,0.03017151653766632,0.014078994840383528
1200,0.32773498942454654,0.6297913094361623,0.042473724111914635,0.2852612653126319
1202,0.08768923860043287,0.8674419075250626,0.04486885201185942,0.042820386588573456
1203,0.1449925276849951,0.7850890074457441,0.06991845449166638,0.07507407319332872
1204,0.2346482254564762,0.7273821465671062,0.037969598546624184,0.19667862690985202
1206,0.1483190655708313,0.7564190775156021,0.0952618420124054,0.0530572235584259
1213,0.04653039361749377,0.906417463506971,0.04705213489277022,-0.0005217412752764536
